file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
cbt_2016_06_20_newer.mat,280.811522756274,1.1314134538845,279.51,280.53,283.119,185,276.311820769963,282.18,259.166731962679,285.189361572266,0.6825,0.97,2,2016,6,20,12,43,9
cbt_2016_06_20_newer.mat,280.876877924287,1.13422124074782,279.56,280.61,283.22,192,276.305060701742,282.21,258.715716509828,285.170623779297,0.6844,0.97,2,2016,6,20,12,43,16
cbt_2016_06_20_newer.mat,280.830242450022,1.13182164631417,279.51,280.56,283.13,199,276.297718680826,282.18,258.273638043409,285.160705566406,0.6858,0.97,2,2016,6,20,12,43,23
cbt_2016_06_20_newer.mat,280.805729476818,1.13163875221268,279.48,280.55,283.1295,205,276.290990924983,282.23,257.901777236731,285.148345947266,0.6874,0.97,2,2016,6,20,12,43,29
cbt_2016_06_20_newer.mat,280.855963419822,1.1289429423899,279.54,280.59,283.1795,211,276.283887077261,282.25,257.536393245896,285.138244628906,0.6886,0.97,2,2016,6,20,12,43,35
cbt_2016_06_20_newer.mat,280.879829859634,1.12190475037424,279.57,280.62,283.1595,218,276.275155605797,282.26,257.118243015787,285.125274658203,0.6896,0.97,2,2016,6,20,12,43,42
cbt_2016_06_20_newer.mat,280.819974478945,1.1231484618845,279.52,280.56,283.14,225,276.265982281361,282.27,256.708787131265,285.111511230469,0.6907,0.97,2,2016,6,20,12,43,49
cbt_2016_06_20_newer.mat,280.875282858357,1.11989075966101,279.57,280.6,283.1695,232,276.256404823109,282.29,256.307960265947,285.103515625,0.6913,0.97,2,2016,6,20,12,43,56
cbt_2016_06_20_newer.mat,280.946005954913,1.11554116166495,279.65,280.65,283.2095,238,276.247902507432,282.32,255.971212857726,285.093933105469,0.6917,0.97,2,2016,6,20,12,44,2
cbt_2016_06_20_newer.mat,280.935912377712,1.1169040831882,279.64,280.66,283.2195,244,276.239154742319,282.34,255.640716003713,285.085601806641,0.6925,0.97,2,2016,6,20,12,44,8
cbt_2016_06_20_newer.mat,280.975367928542,1.12510153806399,279.68,280.7,283.3,251,276.228670484762,282.37,255.262981463662,285.075225830078,0.6929,0.97,2,2016,6,20,12,44,15
cbt_2016_06_20_newer.mat,280.993100808167,1.11391956910233,279.69,280.73,283.2495,258,276.217922193111,282.48,254.893633301969,285.064819335938,0.6933,0.97,2,2016,6,20,12,44,22
cbt_2016_06_20_newer.mat,280.891880051041,1.11265411845203,279.6,280.62,283.19,265,276.206947586524,282.57,254.532606192255,285.060394287109,0.6932,0.97,2,2016,6,20,12,44,29
cbt_2016_06_20_newer.mat,280.925172267121,1.10666512746809,279.63,280.66,283.23,271,276.197389244443,282.61,254.229727743493,285.055847167969,0.6926,0.97,2,2016,6,20,12,44,35
cbt_2016_06_20_newer.mat,280.895580603999,1.1068802204078,279.59,280.65,283.1995,277,276.187716095368,282.61,253.932873587303,285.050567626953,0.6918,0.97,2,2016,6,20,12,44,41
cbt_2016_06_20_newer.mat,281.011794980859,1.0940320943561,279.75,280.77,283.32,284,276.176317340719,282.65,253.594102891809,285.038970947266,0.6913,0.97,2,2016,6,20,12,44,48
cbt_2016_06_20_newer.mat,280.99308379413,1.09276707967543,279.721,280.73,283.3095,292,276.163186822266,282.71,253.216824505555,285.034240722656,0.6908,0.97,2,2016,6,20,12,44,56
cbt_2016_06_20_newer.mat,280.996771586559,1.08599894133054,279.76,280.72,283.3295,298,276.153298904934,282.77,252.940731407839,285.029266357422,0.6902,0.97,2,2016,6,20,12,45,2
cbt_2016_06_20_newer.mat,280.935971926839,1.08157260488471,279.71,280.63,283.28,305,276.141754662111,282.85,252.625999966599,285.023101806641,0.6897,0.97,2,2016,6,20,12,45,9
cbt_2016_06_20_newer.mat,281.057175669927,1.08202824646504,279.82,280.77,283.41,311,276.13187961108,282.9,252.362506408147,285.019439697266,0.6889,0.97,2,2016,6,20,12,45,15
cbt_2016_06_20_newer.mat,281.097128881327,1.08209991278757,279.87,280.8,283.44,318,276.120415425242,282.97,252.062361774703,285.013214111328,0.6879,0.97,2,2016,6,20,12,45,22
cbt_2016_06_20_newer.mat,281.037941301574,1.07985468602771,279.83,280.76,283.369,325,276.109048231519,283.05,251.769978252825,285.006011962891,0.6866,0.97,2,2016,6,20,12,45,29
cbt_2016_06_20_newer.mat,281.054040833688,1.07967158365156,279.82,280.79,283.3895,332,276.097815749069,283.08,251.48529051613,285.003387451172,0.685,0.97,2,2016,6,20,12,45,36
cbt_2016_06_20_newer.mat,281.041697150149,1.08287012803954,279.81,280.77,283.38,338,276.088323717924,283.15,251.247348154345,284.998168945312,0.6836,0.97,2,2016,6,20,12,45,42
cbt_2016_06_20_newer.mat,281.092943428329,1.0848370465878,279.86,280.8,283.4,344,276.07898212353,283.17,251.014970705445,284.993621826172,0.6816,0.97,2,2016,6,20,12,45,48
cbt_2016_06_20_newer.mat,281.003606975755,1.08146799617132,279.76,280.73,283.36,351,276.068305421299,283.26,250.750842230245,284.989379882812,0.6799,0.97,2,2016,6,20,12,45,55
cbt_2016_06_20_newer.mat,281.021365376435,1.08217175597128,279.78,280.76,283.3495,358,276.057903530062,283.34,250.494166899383,284.983825683594,0.6776,0.97,2,2016,6,20,12,46,2
cbt_2016_06_20_newer.mat,281.059234368353,1.08380916547876,279.79,280.79,283.4095,365,276.047814168977,283.42,250.244879386477,284.981506347656,0.6757,0.97,2,2016,6,20,12,46,9
cbt_2016_06_20_newer.mat,281.102062951935,1.079992256608,279.85,280.82,283.44,372,276.038075057198,283.44,250.002914365147,284.976654052734,0.6738,0.97,2,2016,6,20,12,46,16
cbt_2016_06_20_newer.mat,281.104640578477,1.07478505942011,279.86,280.84,283.418,378,276.030034608739,283.51,249.801294362435,284.977966308594,0.6721,0.97,2,2016,6,20,12,46,22
cbt_2016_06_20_newer.mat,281.099808592088,1.08334309487796,279.82,280.84,283.4495,384,276.022302951506,283.57,249.60496501608,284.972900390625,0.6697,0.97,2,2016,6,20,12,46,28
cbt_2016_06_20_newer.mat,281.166733304977,1.07828984217469,279.9,280.9,283.4595,392,276.012515471966,283.61,249.351351360618,284.968383789062,0.6673,0.97,2,2016,6,20,12,46,36
cbt_2016_06_20_newer.mat,281.148119948958,1.08174698936969,279.88,280.89,283.4595,398,276.005596701038,283.65,249.167206896121,284.965454101562,0.665,0.97,2,2016,6,20,12,46,42
cbt_2016_06_20_newer.mat,281.117162909401,1.07592932153492,279.85,280.84,283.389,405,275.998016818504,283.72,248.958882285854,284.966430664062,0.6627,0.97,2,2016,6,20,12,46,49
cbt_2016_06_20_newer.mat,281.099008932369,1.07174099578575,279.84,280.84,283.3995,411,275.991968667282,283.79,248.785851804425,284.963348388672,0.6601,0.97,2,2016,6,20,12,46,55
