file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,286.937652587891,1.11523389816284,285.391723632812,286.803405761719,289.092346191406,1260,281.48902276358,292.36,255.936367428256,286.349670410156,0.436,0.97,2,2016,6,20,13,1,4
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,286.535278320312,1.27103805541992,284.351470947266,286.448944091797,289.006591796875,1294,281.858366602777,292.48,256.68387905288,286.520660400391,0.447,0.97,2,2016,6,20,13,1,38
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.321166992188,1.39667856693268,285.4619140625,287.165222167969,290.166839599609,1327,282.229932815505,292.41,257.379079558825,286.681976318359,0.4524,0.97,2,2016,6,20,13,2,11
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.807189941406,1.25369656085968,286.223968505859,287.532257080078,290.49609375,1360,282.612795281797,292.92,258.037493651261,286.844635009766,0.4404,0.97,2,2016,6,20,13,2,44
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.250732421875,1.44630193710327,285.077667236328,287.133178710938,290.170043945312,1393,282.999859737727,293.36,258.652276915693,287.010406494141,0.4339,0.97,2,2016,6,20,13,3,17
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.030364990234,1.72337603569031,284.419921875,286.932983398438,290.510467529297,1427,283.394798565154,293.36,259.232824919509,287.179138183594,0.4312,0.97,2,2016,6,20,13,3,51
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.012878417969,1.34200346469879,285.129058837891,286.937072753906,289.403259277344,1460,283.766372935829,293.36,259.73796947938,287.349151611328,0.4302,0.97,2,2016,6,20,13,4,24
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,286.881774902344,1.37075054645538,284.631317138672,287.111145019531,288.981170654297,1494,284.128770237955,293.47,260.19102213082,287.518035888672,0.4305,0.97,2,2016,6,20,13,4,58
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,286.672546386719,1.46657395362854,284.463226318359,286.737762451172,289.010131835938,1527,284.452665850655,293.41,260.558314417112,287.677001953125,0.4269,0.97,2,2016,6,20,13,5,31
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,286.931915283203,1.45344460010529,284.772705078125,287.086975097656,289.303314208984,1560,284.74124646138,293.51,260.847338989934,287.834350585938,0.4258,0.97,2,2016,6,20,13,6,4
